ID,Airline name ,Travel,Time,Stops,Ticket prize(Doller),Depreture  Airport,Depreture Time,1st Stoppage Waiting Hour,1st Stoppage,2nd StoppageWaiting Time,2nd Stoppage,3rd Stoppage Waiting time,3rd Stoppage,Destination Airport,Arrival Time,Arrival Date
243,Multiple,34h,35m,2,1679,LGA,07:00a,3h 51m,IAD,8h 45m,HND,,,BKK,04:35a,   Apr 9
244,Multiple,33h,35m,2,1679,LGA,08:00a,8h 7m,ORD,3h 0m,HND,,,BKK,04:35a,   Apr 9
245,Multiple,32h,35m,2,1679,LGA,09:00a,7h 7m,ORD,3h 0m,HND,,,BKK,04:35a,   Apr 9
246,Multiple,28h,35m,2,1679,LGA,01:00p,2h 57m,ORD,3h 0m,HND,,,BKK,04:35a,   Apr 9
247,Multiple,27h,35m,2,1679,LGA,02:00p,1h 57m,ORD,3h 0m,HND,,,BKK,04:35a,   Apr 9
248,United,35h,35m,2,1669,LGA,06:00a,5h 32m,ORD,8h 10m,HND,,,BKK,04:35a,   Apr 9
249,United,35h,35m,2,1669,LGA,06:00a,5h 6m,IAD,8h 40m,HND,,,BKK,04:35a,   Apr 9
250,United,34h,35m,2,1669,LGA,07:00a,4h 6m,IAD,8h 40m,HND,,,BKK,04:35a,   Apr 9
251,United,33h,35m,2,1669,LGA,08:00a,3h 32m,ORD,8h 10m,HND,,,BKK,04:35a,   Apr 9
252,United,32h,35m,2,1669,LGA,09:00a,2h 32m,ORD,8h 10m,HND,,,BKK,04:35a,   Apr 9
253,United,31h,35m,2,1669,LGA,10:00a,1h 32m,ORD,8h 10m,HND,,,BKK,04:35a,   Apr 9
254,United,31h,16m,2,1669,LGA,10:19a,40m,IAD,8h 40m,HND,,,BKK,04:35a,   Apr 9
255,United,9h,55m,1,1615,LGA,04:55p,1h 6m,YYZ,,,,,CDG,08:50a,   Apr 8
256,United,9h,55m,1,1615,LGA,04:55p,1h 6m,YYZ,,,,,CDG,08:50a,   Apr 8
257,Multiple,19h,21m,1,1615,LGA,07:29a,10h 32m,YYZ,,,,,CDG,08:50a,   Apr 8
258,United,18h,15m,1,1615,LGA,08:35a,9h 26m,YYZ,,,,,CDG,08:50a,   Apr 8
259,United,16h,15m,1,1615,LGA,10:35a,7h 20m,YYZ,,,,,CDG,08:50a,   Apr 8
260,United,15h,25m,1,1615,LGA,11:25a,6h 36m,YYZ,,,,,CDG,08:50a,   Apr 8
261,United,14h,25m,1,1615,LGA,12:25p,5h 36m,YYZ,,,,,CDG,08:50a,   Apr 8
262,Air Canada,14h,25m,1,1615,LGA,12:25p,5h 36m,YYZ,,,,,CDG,08:50a,   Apr 8
263,United,12h,50m,1,1615,LGA,02:00p,4h 1m,YYZ,,,,,CDG,08:50a,   Apr 8
264,Air Canada,12h,50m,1,1615,LGA,02:00p,4h 1m,YYZ,,,,,CDG,08:50a,   Apr 8
265,Multiple,11h,5m,1,1615,LGA,03:45p,2h 16m,YYZ,,,,,CDG,08:50a,   Apr 8
266,Air Canada,11h,5m,1,1615,LGA,03:45p,2h 16m,YYZ,,,,,CDG,08:50a,   Apr 8
267,United,19h,20m,1,1614,LGA,08:00a,8h 37m,ORD,,,,,CDG,09:20a,   Apr 8
268,United,18h,55m,1,1614,LGA,06:00a,9h 56m,IAD,,,,,CDG,06:55a,   Apr 8
269,United,18h,20m,1,1614,LGA,09:00a,7h 37m,ORD,,,,,CDG,09:20a,   Apr 8
270,United,17h,55m,1,1614,LGA,07:00a,8h 56m,IAD,,,,,CDG,06:55a,   Apr 8
271,United,17h,20m,1,1614,LGA,10:00a,6h 37m,ORD,,,,,CDG,09:20a,   Apr 8
272,United,16h,10m,1,1614,LGA,11:10a,5h 17m,ORD,,,,,CDG,09:20a,   Apr 8
273,United,14h,36m,1,1614,LGA,10:19a,5h 30m,IAD,,,,,CDG,06:55a,   Apr 8
274,United,14h,20m,1,1614,LGA,01:00p,3h 27m,ORD,,,,,CDG,09:20a,   Apr 8
275,United,13h,36m,1,1614,LGA,11:19a,4h 27m,IAD,,,,,CDG,06:55a,   Apr 8
276,United,13h,20m,1,1614,LGA,02:00p,2h 27m,ORD,,,,,CDG,09:20a,   Apr 8
277,United,12h,15m,1,1614,LGA,03:05p,1h 32m,ORD,,,,,CDG,09:20a,   Apr 8
278,United,10h,9m,1,1614,LGA,02:46p,1h 0m,IAD,,,,,CDG,06:55a,   Apr 8
279,United,28h,5m,1,1610,LGA,09:00p,19h 50m,YUL,,,,,CDG,07:05a,   Apr 9
280,United,19h,35m,1,1610,LGA,08:45a,11h 25m,YUL,,,,,CDG,10:20a,   Apr 8
281,United,17h,35m,1,1610,LGA,10:45a,9h 25m,YUL,,,,,CDG,10:20a,   Apr 8
282,Multiple,17h,35m,1,1610,LGA,10:45a,9h 25m,YUL,,,,,CDG,10:20a,   Apr 8
283,United,15h,15m,1,1610,LGA,01:05p,7h 5m,YUL,,,,,CDG,10:20a,   Apr 8
284,Air Canada,15h,15m,1,1610,LGA,01:05p,7h 5m,YUL,,,,,CDG,10:20a,   Apr 8
285,Multiple,13h,5m,1,1610,LGA,03:15p,4h 55m,YUL,,,,,CDG,10:20a,   Apr 8
286,Air Canada,13h,5m,1,1610,LGA,03:15p,4h 55m,YUL,,,,,CDG,10:20a,   Apr 8
287,United,10h,45m,1,1610,LGA,05:35p,2h 35m,YUL,,,,,CDG,10:20a,   Apr 8
288,Air Canada,10h,45m,1,1610,LGA,05:35p,2h 35m,YUL,,,,,CDG,10:20a,   Apr 8
289,American,29h,35m,2,1503,LGA,02:30p,3h 42m,ORD,2h 25m,DOH,,,BKK,07:05a,   Apr 9
290,Qatar,24h,50m,2,1425,LGA,07:15p,1h 49m,BOS,2h 30m,DOH,,,BKK,07:05a,   Apr 9
291,Virgin Atlantic,32h,11m,2,1421,LGA,02:59p,2h 20m,LHR,8h 15m,LHR,,,BOM,08:40a,   Apr 9
292,Virgin Atlantic,31h,10m,2,1421,LGA,04:00p,,,8h 15m,LHR,,,BOM,08:40a,   Apr 9
293,Virgin Atlantic,28h,10m,2,1421,LGA,07:00p,12h 59m,BOS,8h 15m,LHR,,,BOM,08:40a,   Apr 9
294,United,29h,35m,2,1247,LGA,09:00a,3h 57m,ORD,,,,,DXB,10:00p,   Apr 8
295,Virgin Atlantic,27h,10m,2,1246,LGA,08:00p,1h 45m,LHR,8h 15m,LHR,,,BOM,08:40a,   Apr 9
296,Multiple,22h,5m,1,1183,LGA,01:40p,3h 12m,IAH,,,,,DXB,04:35a,   Apr 8
297,American,33h,45m,2,1148,LGA,08:15a,1h 16m,DFW,8h 50m,HND,,,BKK,05:00a,   Apr 9
298,Delta,28h,45m,2,1128,LGA,06:00a,5h 15m,DTW,50m,ICN,,,BKK,09:45p,   Apr 8
299,Delta,28h,25m,2,1128,LGA,08:25a,2h 6m,ORD,2h 45m,ICN,,,BKK,11:50p,   Apr 8
300,Delta,27h,30m,2,1128,LGA,07:15a,3h 21m,ORD,1h 10m,ICN,,,BKK,09:45p,   Apr 8
301,Delta,27h,2m,2,1128,LGA,09:48a,1h 10m,DTW,2h 25m,ICN,,,BKK,11:50p,   Apr 8
302,Delta,26h,20m,2,1128,LGA,08:25a,2h 6m,ORD,1h 10m,ICN,,,BKK,09:45p,   Apr 8
303,Delta,24h,57m,2,1128,LGA,09:48a,1h 10m,DTW,50m,ICN,,,BKK,09:45p,   Apr 8
304,Multiple,46h,25m,2,1125,LGA,02:20p,19h 0m,DEN,4h 20m,NRT,,,BKK,11:45p,   Apr 9
305,Multiple,44h,16m,2,1125,LGA,04:29p,16h 51m,DEN,4h 20m,NRT,,,BKK,11:45p,   Apr 9
306,Multiple,42h,16m,2,1125,LGA,06:29p,14h 51m,DEN,4h 20m,NRT,,,BKK,11:45p,   Apr 9
307,Multiple,39h,45m,2,1125,LGA,09:00p,13h 4m,ORD,4h 0m,NRT,,,BKK,11:45p,   Apr 9
308,Multiple,47h,5m,2,1123,LGA,01:40p,17h 37m,IAH,5h 0m,NRT,,,BKK,11:45p,   Apr 9
309,Multiple,45h,5m,2,1123,LGA,03:40p,15h 28m,IAH,5h 0m,NRT,,,BKK,11:45p,   Apr 9
310,Multiple,43h,25m,2,1123,LGA,05:20p,13h 48m,IAH,5h 0m,NRT,,,BKK,11:45p,   Apr 9
311,United,43h,46m,2,1115,LGA,04:59p,17h 15m,ORD,4h 0m,NRT,,,BKK,11:45p,   Apr 9
312,United,42h,46m,2,1115,LGA,05:59p,16h 15m,ORD,4h 0m,NRT,,,BKK,11:45p,   Apr 9
313,United,39h,45m,2,1115,LGA,09:00p,13h 4m,ORD,4h 0m,NRT,,,BKK,11:45p,   Apr 9
314,Multiple,43h,30m,2,1108,LGA,09:00a,7h 7m,ORD,13h 45m,HND,,,BKK,03:30p,   Apr 9
315,Multiple,40h,30m,2,1104,LGA,08:15p,10h 53m,IAH,5h 0m,NRT,,,BKK,11:45p,   Apr 9
316,Multiple,30h,45m,2,1104,LGA,06:00a,1h 21m,IAH,5h 0m,NRT,,,BKK,11:45p,   Apr 8
317,Multiple,30h,15m,2,1104,LGA,06:30a,2h 50m,DEN,4h 20m,NRT,,,BKK,11:45p,   Apr 8
318,Multiple,29h,15m,2,1104,LGA,07:30a,1h 50m,DEN,4h 20m,NRT,,,BKK,11:45p,   Apr 8
319,Multiple,46h,30m,2,1086,LGA,06:00a,5h 32m,ORD,18h 55m,HND,,,BKK,03:30p,   Apr 9
320,Multiple,46h,30m,2,1086,LGA,06:00a,5h 6m,IAD,19h 25m,HND,,,BKK,03:30p,   Apr 9
321,Multiple,45h,30m,2,1086,LGA,07:00a,4h 6m,IAD,19h 25m,HND,,,BKK,03:30p,   Apr 9
322,Multiple,44h,30m,2,1086,LGA,08:00a,3h 32m,ORD,18h 55m,HND,,,BKK,03:30p,   Apr 9
323,Multiple,43h,30m,2,1086,LGA,09:00a,2h 32m,ORD,18h 55m,HND,,,BKK,03:30p,   Apr 9
324,Multiple,42h,30m,2,1086,LGA,10:00a,1h 32m,ORD,18h 55m,HND,,,BKK,03:30p,   Apr 9
325,Multiple,42h,11m,2,1086,LGA,10:19a,40m,IAD,19h 25m,HND,,,BKK,03:30p,   Apr 9
326,Qatar,35h,10m,2,1082,LGA,07:15p,3h 40m,LHR,2h 20m,DOH,,,BOM,01:55a,   Apr 9
327,Multiple,15h,50m,1,1066,LGA,11:25a,1h 31m,YYZ,,,,,DXB,08:55p,   Apr 8
328,American,30h,25m,2,1051,LGA,06:55p,57m,DFW,3h 20m,DOH,,,BKK,12:20p,   Apr 9
329,Lufthansa,18h,5m,1,839,LGA,09:20a,4h 32m,DFW,,,,,CDG,09:25a,   Apr 8
330,Aer Lingus,16h,40m,1,839,LGA,10:45a,3h 11m,DFW,,,,,CDG,09:25a,   Apr 8
331,Air Canada,82h,10m,2,822,LGA,09:00p,10h 20m,NBO,8h 10m,DEL,,,BOM,08:00a,"Arrives: Mon, Apr 10"
332,American,13h,48m,1,774,LGA,05:37p,3h 14m,ORD,,,,,CDG,01:25p,   Apr 8
333,That's 6% off the retail price,11h,55m,1,774,LGA,07:30p,1h 22m,ORD,,,,,CDG,01:25p,   Apr 8
334,United,29h,35m,2,760,LGA,09:00a,5h 22m,ORD,,,,,DXB,04:35a,   Apr 8
335,United,18h,39m,2,760,LGA,07:56p,40m,IAD,,,,,DXB,08:55p,   Apr 8
336,British,17h,55m,1,760,LGA,01:30p,7h 22m,ORD,,,,,CDG,01:25p,   Apr 8
337,British,16h,55m,1,760,LGA,02:30p,6h 16m,ORD,,,,,CDG,01:25p,   Apr 8
338,American,14h,56m,1,760,LGA,04:29p,4h 20m,ORD,,,,,CDG,01:25p,   Apr 8
339,American,13h,48m,1,760,LGA,05:37p,3h 14m,ORD,,,,,CDG,01:25p,   Apr 8
340,American,12h,44m,1,760,LGA,06:41p,2h 11m,ORD,,,,,CDG,01:25p,   Apr 8
341,American,11h,55m,1,760,LGA,07:30p,1h 22m,ORD,,,,,CDG,01:25p,   Apr 8
342,Air Canada,29h,30m,2,725,LGA,06:15a,1h 20m,YUL,,,,,DXB,08:55p,   Apr 8
343,Air Canada,29h,30m,2,725,LGA,06:15a,2h 20m,YUL,,,,,DXB,08:55p,   Apr 8
344,Air Canada,20h,0m,1,725,LGA,03:45p,5h 31m,YYZ,,,,,DXB,12:20a,   Apr 8
345,Air Canada,18h,50m,1,725,LGA,04:55p,4h 21m,YYZ,,,,,DXB,07:45p,   Apr 8
346,Air Canada,17h,30m,1,725,LGA,06:15p,3h 1m,YYZ,,,,,DXB,07:45p,   Apr 8
347,Air Canada,16h,0m,1,725,LGA,07:45p,1h 31m,YYZ,,,,,DXB,07:45p,   Apr 8
348,American,22h,36m,2,688,LGA,04:29p,3h 6m,ORD,,,,,DXB,02:25a,   Apr 8
349,Multiple,22h,25m,2,617,LGA,02:30p,3h 42m,ORD,,,,,DXB,11:05p,   Apr 8
350,Multiple,20h,26m,2,617,LGA,04:29p,1h 46m,ORD,,,,,DXB,08:55p,   Apr 8
351,Multiple,20h,26m,2,617,LGA,04:29p,1h 46m,ORD,,,,,DXB,11:05p,   Apr 8
352,KLM-Royal Dutch,41h,41m,2,594,LGA,01:59p,1h 47m,BOS,4h 15m,AMS,,,BOM,12:30a,   Apr 9
353,KLM-Royal Dutch,41h,41m,2,594,LGA,01:59p,5h 12m,BOS,6h 0m,AMS,,,BOM,12:30a,   Apr 9
354,KLM-Royal Dutch,41h,41m,2,594,LGA,01:59p,22h 25m,CDG,3h 0m,AMS,,,BOM,12:30a,   Apr 9
355,KLM-Royal Dutch,38h,20m,2,594,LGA,04:00p,5h 6m,BOS,4h 15m,AMS,,,BOM,12:30a,   Apr 9
356,KLM-Royal Dutch,38h,20m,2,594,LGA,04:00p,3h 52m,BOS,3h 0m,AMS,,,BOM,12:30a,   Apr 9
357,KLM-Royal Dutch,35h,0m,2,594,LGA,06:00p,1h 42m,BOS,3h 0m,AMS,,,BOM,12:30a,   Apr 9
358,KLM-Royal Dutch,40h,36m,2,591,LGA,01:59p,1h 16m,BOS,3h 50m,CDG,,,BOM,12:05a,   Apr 9
359,KLM-Royal Dutch,37h,15m,2,591,LGA,04:00p,3h 31m,BOS,3h 50m,CDG,,,BOM,12:05a,   Apr 9
360,Air France,37h,15m,2,591,LGA,04:00p,3h 37m,BOS,3h 50m,CDG,,,BOM,12:05a,   Apr 9
361,SWISS,41h,10m,2,1504,LCY,11:15a,6h 35m,GVA,,,,,EWR,10:25a,   Apr 9
362,SWISS,18h,45m,1,1423,LCY,09:40a,6h 30m,ZRH,,,,,EWR,10:25a,   Apr 8
363,KLM-Royal Dutch,17h,45m,1,1390,LCY,09:45a,5h 10m,AMS,,,,,JFK,09:30a,   Apr 8
364,KLM-Royal Dutch,17h,35m,1,1390,LCY,09:55a,4h 55m,AMS,,,,,EWR,09:30a,   Apr 8
365,KLM-Royal Dutch,17h,30m,1,1390,LCY,10:00a,5h 0m,AMS,,,,,EWR,09:30a,   Apr 8
366,SWISS,18h,45m,1,1304,LCY,09:40a,6h 30m,ZRH,,,,,JFK,10:25a,   Apr 8
367,SWISS,17h,30m,1,1304,LCY,10:55a,5h 10m,ZRH,,,,,JFK,10:25a,   Apr 8
368,SWISS,15h,20m,1,1304,LCY,01:05p,3h 0m,ZRH,,,,,EWR,10:25a,   Apr 8
369,SWISS,41h,10m,2,1214,LCY,11:15a,17h 35m,GVA,,,,,EWR,10:25a,   Apr 9
370,Multiple,35h,30m,1,1139,LCY,08:10p,23h 25m,AMS,,,,,EWR,01:40p,   Apr 9
371,Multiple,34h,55m,1,1139,LCY,08:45p,22h 40m,AMS,,,,,LGA,01:40p,   Apr 9
372,KLM-Royal Dutch,17h,55m,1,1134,LCY,09:35a,5h 30m,AMS,,,,,LGA,09:30a,   Apr 8
373,Lufthansa,37h,20m,2,1031,LCY,07:20p,12h 30m,FRA,,,,,EWR,02:40p,   Apr 9
374,Lufthansa,37h,20m,2,968,LCY,07:20p,10h 40m,FRA,,,,,EWR,02:40p,   Apr 9
375,Lufthansa,37h,20m,2,968,LCY,07:20p,9h 10m,FRA,,,,,EWR,02:40p,   Apr 9
376,SWISS,34h,45m,1,885,LCY,05:40p,22h 25m,ZRH,,,,,LGA,10:25a,   Apr 9
377,SWISS,33h,35m,1,881,LCY,06:50p,21h 15m,ZRH,,,,,EWR,10:25a,   Apr 9
378,KLM-Royal Dutch,30h,45m,1,780,LCY,08:45p,18h 10m,AMS,,,,,LGA,09:30a,   Apr 9
379,Virgin Atlantic,34h,25m,2,3680,JFK,07:00p,,,3h 40m,DEL,,,BOM,02:55p,   Apr 9
380,Virgin Atlantic,34h,0m,2,3680,JFK,09:00p,,,5h 15m,DEL,,,BOM,04:30p,   Apr 9
381,Virgin Atlantic,32h,55m,2,3680,JFK,08:30p,,,3h 40m,DEL,,,BOM,02:55p,   Apr 9
382,Virgin Atlantic,32h,25m,2,3680,JFK,09:00p,,,3h 40m,DEL,,,BOM,02:55p,   Apr 9
383,Virgin Atlantic,32h,0m,2,3680,JFK,11:00p,12h 30m,LHR,5h 15m,DEL,,,BOM,04:30p,   Apr 9
384,Virgin Atlantic,30h,25m,2,3680,JFK,11:00p,10h 20m,LHR,3h 40m,DEL,,,BOM,02:55p,   Apr 9
385,Virgin Atlantic,28h,20m,2,3680,JFK,07:00p,10h 50m,LHR,6h 35m,DEL,,,BOM,08:50a,   Apr 9
386,Virgin Atlantic,27h,5m,2,3680,JFK,07:00p,10h 20m,LHR,5h 35m,DEL,,,BOM,07:35a,   Apr 9
387,Virgin Atlantic,26h,50m,2,3680,JFK,08:30p,8h 30m,LHR,6h 35m,DEL,,,BOM,08:50a,   Apr 9
388,Virgin Atlantic,25h,35m,2,3680,JFK,08:30p,8h 30m,LHR,5h 35m,DEL,,,BOM,07:35a,   Apr 9
389,British,25h,7m,1,2932,JFK,10:23p,11h 0m,LHR,,,,,DXB,,   Apr 9
390,British,25h,25m,1,2932,JFK,11:00p,11h 25m,LHR,,,,,DXB,,   Apr 9
391,British,24h,30m,1,2932,JFK,11:00p,10h 30m,LHR,,,,,DXB,,   Apr 9
392,British,21h,1m,1,2932,JFK,06:04p,6h 35m,LHR,,,,,DXB,,   Apr 8
393,British,20h,35m,1,2932,JFK,06:30p,6h 25m,LHR,,,,,DXB,08:25a,   Apr 8
394,British,20h,15m,1,2932,JFK,06:50p,6h 5m,LHR,,,,,DXB,07:30a,   Apr 8
395,British,19h,53m,1,2932,JFK,07:12p,5h 25m,LHR,,,,,DXB,07:30a,   Apr 8
396,British,19h,30m,1,2932,JFK,07:35p,5h 10m,LHR,,,,,DXB,11:05p,   Apr 8
397,British,18h,55m,1,2932,JFK,08:10p,4h 35m,LHR,,,,,DXB,11:05p,   Apr 8
398,British,18h,10m,1,2932,JFK,08:55p,3h 55m,LHR,,,,,DXB,11:05p,   Apr 8
399,Multiple,16h,5m,1,2932,JFK,08:00a,2h 10m,LHR,,,,,DXB,11:05p,   Apr 8
400,British,16h,5m,1,2932,JFK,11:00p,1h 55m,LHR,,,,,DXB,11:05p,   Apr 8
401,British,16h,42m,1,2932,JFK,10:23p,2h 25m,LHR,,,,,DXB,11:05p,   Apr 8
402,British,15h,35m,1,2932,JFK,07:55a,1h 55m,LHR,,,,,DXB,11:05p,   Apr 8
403,Philippine,32h,30m,1,2556,JFK,01:35a,6h 5m,MNL,,,,,DXB,11:05p,   Apr 8
404,Qatar,32h,20m,1,2115,JFK,09:30p,3h 20m,LHR,,,,,BOM,02:40a,   Apr 9
405,KLM-Royal Dutch,33h,20m,2,2087,JFK,07:00p,3h 20m,LHR,1h 15m,AMS,,,BOM,12:30a,   Apr 9
406,ANA All Nippon,38h,25m,1,2076,JFK,02:05p,17h 35m,HND,,,,,BKK,03:30p,   Apr 9
407,ANA All Nippon,27h,30m,1,2076,JFK,02:05p,6h 50m,HND,,,,,BKK,04:35a,   Apr 9
408,Multiple,38h,25m,1,2071,JFK,02:05p,17h 35m,HND,,,,,BKK,03:30p,   Apr 9
409,Cathay Pacific,39h,15m,1,2068,JFK,02:55p,1h 40m,LHR,,,,,BOM,12:20a,   Apr 9
410,United,27h,30m,1,2066,JFK,02:05p,6h 50m,HND,,,,,BKK,04:35a,   Apr 9
411,Korean,36h,0m,1,2064,JFK,12:50a,14h 25m,ICN,,,,,BKK,11:50p,   Apr 8
412,Korean,35h,45m,1,2064,JFK,12:50a,14h 35m,ICN,,,,,BKK,11:35p,   Apr 8
413,Korean,33h,55m,1,2064,JFK,12:50a,12h 50m,ICN,,,,,BKK,09:45p,   Apr 8
414,Korean,25h,25m,1,2064,JFK,12:50a,4h 10m,ICN,,,,,BKK,01:15p,   Apr 8
415,Multiple,33h,55m,1,2063,JFK,12:50a,12h 50m,ICN,,,,,BKK,09:45p,   Apr 8
416,Multiple,25h,25m,1,2063,JFK,12:50a,4h 10m,ICN,,,,,BKK,01:15p,   Apr 8
417,Delta,36h,0m,1,2062,JFK,12:50a,14h 25m,ICN,,,,,BKK,11:50p,   Apr 8
418,Delta,33h,55m,1,2062,JFK,12:50a,12h 50m,ICN,,,,,BKK,09:45p,   Apr 8
419,Multiple,28h,40m,1,2037,JFK,12:00p,14h 25m,CAI,,,,,DXB,07:10p,   Apr 9
420,Multiple,26h,0m,1,2037,JFK,12:00p,11h 35m,CAI,,,,,DXB,07:10p,   Apr 8
421,Multiple,21h,35m,1,2037,JFK,12:00p,7h 25m,CAI,,,,,DXB,07:10p,   Apr 8
422,Singapore,65h,45m,1,1716,JFK,08:55p,3h 45m,DOH,,,,,BOM,10:10p,   Apr 9
423,Singapore,46h,45m,1,1716,JFK,08:55p,1h 30m,LHR,,,,,BOM,10:30a,   Apr 9
424,Delta,28h,45m,2,1716,JFK,09:30p,41m,ATL,3h 35m,ICN,,,BKK,01:15p,   Apr 9
425,Korean,23h,0m,1,1713,JFK,01:35p,2h 0m,ICN,,,,,BKK,11:35p,   Apr 8
426,KLM-Royal Dutch,35h,0m,2,1689,JFK,06:00p,1h 25m,HKG,1h 15m,AMS,,,BOM,12:30a,   Apr 9
427,Japan,28h,40m,1,1672,JFK,01:20p,8h 10m,HND,,,,,BKK,05:00a,   Apr 9
428,Multiple,38h,25m,1,1670,JFK,02:05p,17h 35m,HND,,,,,BKK,03:30p,   Apr 9
429,Multiple,27h,30m,1,1670,JFK,02:05p,6h 50m,HND,,,,,BKK,04:35a,   Apr 9
430,American,28h,40m,1,1665,JFK,01:20p,8h 10m,HND,,,,,BKK,05:00a,   Apr 9
431,Iberia,26h,25m,2,1655,JFK,11:45p,2h 45m,BCN,2h 30m,DOH,,,BKK,01:10p,   Apr 9
432,Iberia,25h,35m,2,1655,JFK,11:45p,2h 45m,BCN,1h 40m,DOH,,,BKK,12:20p,   Apr 9
433,SWISS,17h,35m,1,1646,JFK,09:50p,8h 25m,FRA,,,,,CDG,09:25p,   Apr 8
434,Multiple,15h,40m,1,1646,JFK,03:55p,6h 40m,FRA,,,,,CDG,01:35p,   Apr 8
435,United,13h,40m,1,1646,JFK,09:50p,4h 30m,FRA,,,,,CDG,05:30p,   Apr 8
436,Multiple,13h,40m,1,1646,JFK,09:50p,4h 30m,FRA,,,,,CDG,05:30p,   Apr 8
437,United,12h,50m,1,1646,JFK,03:55p,3h 50m,FRA,,,,,CDG,10:45a,   Apr 8
438,Multiple,12h,50m,1,1646,JFK,03:55p,3h 50m,FRA,,,,,CDG,10:45a,   Apr 8
439,Lufthansa,12h,50m,1,1646,JFK,03:55p,3h 50m,FRA,,,,,CDG,10:45a,   Apr 8
440,United,11h,50m,1,1646,JFK,03:55p,2h 50m,FRA,,,,,CDG,09:45a,   Apr 8
441,Multiple,11h,50m,1,1646,JFK,03:55p,2h 50m,FRA,,,,,CDG,09:45a,   Apr 8
442,Lufthansa,11h,50m,1,1646,JFK,03:55p,2h 50m,FRA,,,,,CDG,09:45a,   Apr 8
443,Multiple,10h,25m,1,1646,JFK,03:55p,1h 25m,FRA,,,,,CDG,08:20a,   Apr 8
444,Lufthansa,10h,25m,1,1646,JFK,03:55p,1h 25m,FRA,,,,,CDG,08:20a,   Apr 8
445,United,7h,25m,Non,1642,JFK,05:30p,,,,,,,CDG,06:55a,   Apr 8
446,Multiple,12h,30m,1,1640,JFK,07:05p,3h 10m,MAD,,,,,ORY,01:35p,   Apr 8
447,American,18h,55m,1,1633,JFK,09:35p,8h 25m,VIE,,,,,CDG,10:30p,   Apr 8
448,Multiple,15h,50m,1,1633,JFK,09:35p,5h 20m,VIE,,,,,CDG,07:25p,   Apr 8
449,Multiple,11h,30m,1,1633,JFK,09:35p,1h 5m,VIE,,,,,CDG,03:05p,   Apr 8
450,Multiple,11h,30m,1,1633,JFK,09:35p,1h 5m,VIE,,,,,CDG,03:05p,   Apr 8
451,Multiple,7h,25m,Non,1628,JFK,05:30p,,,,,,,CDG,06:55a,   Apr 8
452,Multiple,7h,25m,Non,1628,JFK,05:30p,,,,,,,CDG,06:55a,   Apr 8
453,American,17h,45m,1,1628,JFK,05:25p,8h 15m,MUC,,,,,CDG,05:10p,   Apr 8
454,United,12h,0m,1,1628,JFK,05:25p,2h 30m,MUC,,,,,CDG,11:25a,   Apr 8
455,United,12h,0m,1,1628,JFK,05:25p,2h 30m,MUC,,,,,CDG,11:25a,   Apr 8
456,Multiple,12h,0m,1,1628,JFK,05:25p,2h 30m,MUC,,,,,CDG,11:25a,   Apr 8
457,United,19h,35m,1,1627,JFK,08:55p,10h 25m,ZRH,,,,,CDG,10:30p,   Apr 8
458,Multiple,16h,20m,1,1627,JFK,08:55p,7h 5m,ZRH,,,,,CDG,07:15p,   Apr 8
459,Multiple,15h,45m,1,1627,JFK,04:30p,6h 40m,ZRH,,,,,CDG,02:15p,   Apr 8
460,SWISS,11h,20m,1,1627,JFK,08:55p,2h 5m,ZRH,,,,,CDG,02:15p,   Apr 8
461,Multiple,11h,20m,1,1627,JFK,08:55p,2h 5m,ZRH,,,,,CDG,02:15p,   Apr 8
462,SWISS,10h,30m,1,1627,JFK,04:30p,1h 15m,ZRH,,,,,CDG,09:00a,   Apr 8
463,Multiple,10h,30m,1,1627,JFK,04:30p,1h 15m,ZRH,,,,,CDG,09:00a,   Apr 8
464,United,13h,25m,1,1615,JFK,01:25p,4h 35m,YYZ,,,,,CDG,08:50a,   Apr 8
465,Air Canada,13h,25m,1,1615,JFK,01:25p,4h 35m,YYZ,,,,,CDG,08:50a,   Apr 8
466,United,15h,35m,1,1610,JFK,12:45p,7h 25m,YUL,,,,,CDG,10:20a,   Apr 8
467,Air Canada,15h,35m,1,1610,JFK,12:45p,7h 25m,YUL,,,,,CDG,10:20a,   Apr 8
468,Singapore,48h,20m,1,1599,JFK,08:55p,23h 40m,SIN,,,,,BKK,08:15a,"Arrives: Mon, Apr 10"
469,Singapore,35h,5m,1,1599,JFK,08:55p,10h 40m,SIN,,,,,BKK,07:00p,   Apr 9
470,Singapore,35h,30m,1,1599,JFK,08:55p,11h 0m,SIN,,,,,BKK,07:25p,   Apr 9
471,Singapore,33h,30m,1,1599,JFK,08:55p,9h 10m,SIN,,,,,BKK,05:25p,   Apr 9
472,Singapore,32h,50m,1,1599,JFK,08:55p,8h 35m,SIN,,,,,BKK,04:45p,   Apr 9
473,Singapore,30h,45m,1,1599,JFK,08:55p,6h 20m,SIN,,,,,BKK,02:40p,   Apr 9
474,Singapore,30h,25m,1,1599,JFK,08:55p,6h 0m,SIN,,,,,BKK,02:20p,   Apr 9
475,Singapore,27h,5m,1,1599,JFK,08:55p,2h 40m,SIN,,,,,BKK,11:00a,   Apr 9
476,Singapore,25h,55m,1,1599,JFK,08:55p,1h 30m,SIN,,,,,BKK,09:50a,   Apr 9
477,Turkish,30h,30m,1,1542,JFK,12:50p,11h 10m,IST,,,,,BKK,06:20a,   Apr 9
